
Standard & Poors 500 Index,Last: 4600.4502,Change:  -62.3998
"Date: January 18, 2022, 3:17 PM EST",Bid: 4599.6602,Ask: 4601.6201,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jun 17 2022,SPXW220617C05180000,0,0,16.6,17.1,0,0.139,0.0939,0.0004,0,5180.00,SPXW220617P05180000,0,0,606.7,615.8,0,0.1409,-0.9057,0.0004,0
Fri Jun 17 2022,SPX220617C05190000,49.9,0,15.5,16,0,0.1384,0.0891,0.0004,4,5190.00,SPX220617P05190000,0,0,616.5,623.7,0,0.1394,-0.9105,0.0004,0
Fri Jun 17 2022,SPXW220617C05190000,16.1,-3.95,15.7,16.2,7,0.1387,0.0898,0.0004,0,5190.00,SPXW220617P05190000,0,0,615.7,624.9,0,0.1406,-0.9098,0.0004,0
Fri Jun 17 2022,SPX220617C05200000,14.7,-4,14.7,15.2,398,0.1383,0.0854,0.0004,12203,5200.00,SPX220617P05200000,572.89,0,625.6,632.8,0,0.1392,-0.9142,0.0004,220
Fri Jun 17 2022,SPXW220617C05200000,0,0,14.9,15.4,0,0.1386,0.0861,0.0004,0,5200.00,SPXW220617P05200000,0,0,624.8,634.1,0,0.1405,-0.9134,0.0004,0
Fri Jun 17 2022,SPX220617C05210000,37.5,0,13.9,14.4,0,0.138,0.0817,0.0004,82,5210.00,SPX220617P05210000,603.09,0,634.8,642,0,0.139,-0.9179,0.0004,2
Fri Jun 17 2022,SPXW220617C05210000,14.5,-3.5,14.1,14.6,7,0.1384,0.0824,0.0004,0,5210.00,SPXW220617P05210000,0,0,634,643.2,0,0.1404,-0.9172,0.0004,0
Fri Jun 17 2022,SPX220617C05220000,43.6,0,13.1,13.6,0,0.1377,0.0779,0.0004,2,5220.00,SPX220617P05220000,585.71,0,643.9,651.3,0,0.1388,-0.9216,0.0004,1
Fri Jun 17 2022,SPXW220617C05220000,12.2,-4.85,13.3,13.8,14,0.1381,0.0787,0.0004,0,5220.00,SPXW220617P05220000,0,0,643.2,652.5,0,0.1403,-0.9209,0.0004,0
Fri Jun 17 2022,SPX220617C05225000,28.67,0,12.8,13.2,0,0.1376,0.0763,0.0004,665,5225.00,SPX220617P05225000,554.69,0,648.6,656,0,0.1389,-0.9233,0.0004,2
Fri Jun 17 2022,SPXW220617C05225000,0,0,13,13.5,0,0.1381,0.0772,0.0004,0,5225.00,SPXW220617P05225000,0,0,647.6,656.9,0,0.1403,-0.9224,0.0004,0
Fri Jun 17 2022,SPX220617C05230000,41.7,0,12.4,12.9,0,0.1376,0.0746,0.0004,2,5230.00,SPX220617P05230000,0,0,653.2,660.6,0,0.1388,-0.925,0.0004,0
Fri Jun 17 2022,SPXW220617C05230000,0,0,12.6,13.1,0,0.1379,0.0754,0.0004,0,5230.00,SPXW220617P05230000,0,0,652.4,661.7,0,0.1401,-0.9242,0.0004,0
Fri Jun 17 2022,SPX220617C05240000,14.29,0,11.7,12.2,0,0.1373,0.0712,0.0003,7,5240.00,SPX220617P05240000,0,0,662.5,670,0,0.1388,-0.9284,0.0003,0
Fri Jun 17 2022,SPXW220617C05240000,11.1,-4.2,11.9,12.4,7,0.1377,0.072,0.0003,0,5240.00,SPXW220617P05240000,0,0,661.7,671,0,0.14,-0.9276,0.0003,0
Fri Jun 17 2022,SPX220617C05250000,20.75,0,11.1,11.6,0,0.1372,0.0682,0.0003,2137,5250.00,SPX220617P05250000,684.9,65.55,671.8,679.3,2,0.1386,-0.9314,0.0003,1
Fri Jun 17 2022,SPXW220617C05250000,0,0,11.3,11.8,0,0.1376,0.069,0.0003,0,5250.00,SPXW220617P05250000,0,0,670.8,680.2,0,0.1399,-0.9306,0.0003,0
Fri Jun 17 2022,SPX220617C05260000,34.1,0,10.5,11,0,0.1371,0.0652,0.0003,8,5260.00,SPX220617P05260000,657.6,0,681.1,688.7,0,0.1384,-0.9344,0.0003,1
Fri Jun 17 2022,SPXW220617C05260000,0,0,10.7,11.1,0,0.1374,0.0658,0.0003,0,5260.00,SPXW220617P05260000,0,0,680.1,689.5,0,0.1399,-0.9338,0.0003,0
Fri Jun 17 2022,SPX220617C05270000,17.3,0,9.9,10.4,0,0.1369,0.0622,0.0003,85,5270.00,SPX220617P05270000,697.34,59.34,690.4,698.2,1,0.1383,-0.9374,0.0003,1
Fri Jun 17 2022,SPXW220617C05270000,9.3,-3.75,10.1,10.6,7,0.1373,0.063,0.0003,0,5270.00,SPXW220617P05270000,0,0,689.7,699.2,0,0.1398,-0.9366,0.0003,0
Fri Jun 17 2022,SPX220617C05275000,28,0,9.7,10.1,0,0.1369,0.0609,0.0003,162,5275.00,SPX220617P05275000,695.25,52.65,695.1,702.9,1,0.1383,-0.9387,0.0003,1
Fri Jun 17 2022,SPXW220617C05275000,0,0,9.8,10.3,0,0.1372,0.0615,0.0003,0,5275.00,SPXW220617P05275000,0,0,694.2,703.7,0,0.1397,-0.9381,0.0003,0
Fri Jun 17 2022,SPX220617C05300000,8.2,-2.75,8.4,8.8,612,0.1365,0.0541,0.0003,5723,5300.00,SPX220617P05300000,649.99,0,718.7,726.7,0,0.1383,-0.9454,0.0003,584
Fri Jun 17 2022,SPXW220617C05300000,8.2,-2.9,8.6,9,9,0.1369,0.0548,0.0003,0,5300.00,SPXW220617P05300000,0,0,717.8,727.3,0,0.1399,-0.9448,0.0003,0
Fri Jun 17 2022,SPX220617C05325000,7.2,-2.35,7.3,7.7,3,0.1363,0.0482,0.0002,19,5325.00,SPX220617P05325000,711.5,0,742.5,750.7,0,0.1385,-0.9514,0.0002,4
Fri Jun 17 2022,SPXW220617C05325000,0,0,7.4,7.8,0,0.1365,0.0487,0.0002,0,5325.00,SPXW220617P05325000,0,0,741.6,751.2,0,0.1388,-0.9509,0.0002,0
Fri Jun 17 2022,SPX220617C05350000,8.3,0,6.3,6.7,0,0.136,0.0427,0.0002,2421,5350.00,SPX220617P05350000,779.77,66.42,766.4,774.7,1,0.1385,-0.9569,0.0002,1
Fri Jun 17 2022,SPXW220617C05350000,0,0,6.5,6.8,0,0.1365,0.0434,0.0002,0,5350.00,SPXW220617P05350000,0,0,765.5,775.1,0,0.1401,-0.9562,0.0002,0
Fri Jun 17 2022,SPX220617C05375000,6.02,-1.23,5.5,5.8,282,0.1359,0.0379,0.0002,1528,5375.00,SPX220617P05375000,730.23,0,790.4,798.9,0,0.1387,-0.9617,0.0002,2
Fri Jun 17 2022,SPXW220617C05375000,0,0,5.6,6,0,0.1364,0.0386,0.0002,0,5375.00,SPXW220617P05375000,0,0,785.7,803.2,0,0.1389,-0.961,0.0002,0
Fri Jun 17 2022,SPX220617C05400000,5,-1.35,4.8,5.1,52,0.1359,0.0338,0.0002,2403,5400.00,SPX220617P05400000,770.98,0,814.5,823.2,0,0.1389,-0.9658,0.0002,16
Fri Jun 17 2022,SPXW220617C05400000,0,0,4.9,5.2,0,0.1363,0.0343,0.0002,0,5400.00,SPXW220617P05400000,0,0,809.8,827.4,0,0.1424,-0.9653,0.0002,0
Fri Jun 17 2022,SPX220617C05425000,17.2,0,4.1,4.4,0,0.1356,0.0297,0.0002,10,5425.00,SPX220617P05425000,869.02,84.02,838.7,847.7,2,0.1395,-0.9699,0.0002,2
Fri Jun 17 2022,SPXW220617C05425000,0,0,4.2,4.5,0,0.136,0.0302,0.0002,0,5425.00,SPXW220617P05425000,0,0,834.1,851.8,0,0.1431,-0.9694,0.0002,0
Fri Jun 17 2022,SPX220617C05450000,3.65,-1.15,3.6,3.9,16,0.1359,0.0265,0.0001,697,5450.00,SPX220617P05450000,838.18,0,863.1,872.1,0,0.14,-0.973,0.0001,2
Fri Jun 17 2022,SPXW220617C05450000,0,0,3.7,4,0,0.1363,0.0271,0.0002,0,5450.00,SPXW220617P05450000,0,0,856.3,878.2,0,0.1446,-0.9725,0.0002,0
Fri Jun 17 2022,SPX220617C05475000,4.1,0,3.1,3.4,0,0.1358,0.0234,0.0001,276,5475.00,SPX220617P05475000,895.21,61.66,887.4,896.7,2,0.1405,-0.9762,0.0001,0
Fri Jun 17 2022,SPXW220617C05475000,0,0,3.2,3.5,0,0.1363,0.024,0.0001,0,5475.00,SPXW220617P05475000,0,0,880.7,902.7,0,0.1457,-0.9756,0.0001,0
Fri Jun 17 2022,SPX220617C05500000,3.23,0,2.8,3,0,0.1364,0.0211,0.0001,9986,5500.00,SPX220617P05500000,858.96,0,911.9,921.3,0,0.1413,-0.9785,0.0001,67
Fri Jun 17 2022,SPXW220617C05500000,0,0,2.85,3.1,0,0.1368,0.0215,0.0001,0,5500.00,SPXW220617P05500000,0,0,907.1,927.8,0,0.1461,-0.978,0.0001,0
Fri Jun 17 2022,SPX220617C05550000,3.05,0,2.15,2.4,0,0.1373,0.017,0.0001,855,5550.00,SPX220617P05550000,900.1,0,961,970.7,0,0.1433,-0.9826,0.0001,159
Fri Jun 17 2022,SPXW220617C05550000,0,0,2.2,2.45,0,0.1376,0.0173,0.0001,0,5550.00,SPXW220617P05550000,0,0,956.3,977,0,0.1484,-0.9823,0.0001,0
Fri Jun 17 2022,SPX220617C05600000,2.01,0,1.7,1.9,0,0.1383,0.0137,0.0001,1745,5600.00,SPX220617P05600000,948.01,0,1010.3,1020.3,0,0.146,-0.9859,0.0001,34
Fri Jun 17 2022,SPXW220617C05600000,0,0,1.75,2,0,0.1389,0.0141,0.0001,0,5600.00,SPXW220617P05600000,0,0,1005.9,1023.9,0,0.152,-0.9854,0.0001,0
Fri Jun 17 2022,SPX220617C05650000,5.6,0,1.35,1.55,0,0.1396,0.0112,0.0001,20,5650.00,SPX220617P05650000,1024.7,0,1059.7,1070,0,0.149,-0.9884,0.0001,3
Fri Jun 17 2022,SPXW220617C05650000,0,0,1.4,1.65,0,0.1404,0.0117,0.0001,0,5650.00,SPXW220617P05650000,0,0,1055.3,1073.4,0,0.156,-0.9879,0.0001,0
Fri Jun 17 2022,SPX220617C05700000,1.27,-0.205,1.1,1.3,5,0.1414,0.0094,0.0001,932,5700.00,SPX220617P05700000,1095.71,0,1109.2,1119.8,0,0.1525,-0.9902,0.0001,29
Fri Jun 17 2022,SPXW220617C05700000,0,0,1.15,1.4,0,0.1423,0.0098,0.0001,0,5700.00,SPXW220617P05700000,0,0,1104.9,1123,0,0.1597,-0.9898,0.0001,0
Fri Jun 17 2022,SPX220617C05750000,1.76,0,0.9,1.1,0,0.1432,0.0079,0,2,5750.00,SPX220617P05750000,1179.39,74.04,1158.8,1169.6,2,0.1563,-0.9917,0,2
Fri Jun 17 2022,SPXW220617C05750000,0,0,0.95,1.2,0,0.1443,0.0083,0,0,5750.00,SPXW220617P05750000,0,0,1154.8,1172.7,0,0.1647,-0.9913,0,0
Fri Jun 17 2022,SPX220617C05800000,1,0,0.75,0.95,0,0.1453,0.0067,0,804,5800.00,SPX220617P05800000,1178.18,0,1208.4,1219.4,0,0.1598,-0.9929,0,63
Fri Jun 17 2022,SPXW220617C05800000,0,0,0.8,1.05,0,0.1466,0.0072,0,0,5800.00,SPXW220617P05800000,0,0,1204.3,1222.5,0,0.1676,-0.9924,0,0
Fri Jun 17 2022,SPX220617C05900000,1.75,0,0.5,0.7,0,0.1489,0.0048,0,727,5900.00,SPX220617P05900000,1328.7,74.45,1307.8,1319.3,4,0.1692,-0.9948,0,0
Fri Jun 17 2022,SPXW220617C05900000,0,0,0.55,0.8,0,0.1506,0.0053,0,0,5900.00,SPXW220617P05900000,0,0,1303.8,1324.7,0,0.1766,-0.9943,0,0
Fri Jun 17 2022,SPX220617C06000000,0.5,0,0.45,0.55,0,0.1549,0.0039,0,1679,6000.00,SPX220617P06000000,1381.93,0,1403.9,1421.7,0,0.1744,-0.9957,0,1222
Fri Jun 17 2022,SPXW220617C06000000,0,0,0.4,0.65,0,0.1554,0.0041,0,0,6000.00,SPXW220617P06000000,0,0,1403.4,1421.7,0,0.1871,-0.9955,0,0
Fri Jun 17 2022,SPX220617C06100000,1.34,0,0.3,0.45,0,0.1588,0.003,0,757,6100.00,SPX220617P06100000,1514.64,61.64,1503.6,1521.6,4,0.1838,-0.9966,0,4
Fri Jun 17 2022,SPXW220617C06100000,0,0,0.25,0.5,0,0.1586,0.003,0,0,6100.00,SPXW220617P06100000,0,0,1501.3,1523.5,0,0.1969,-0.9966,0,0
Fri Jun 17 2022,SPX220617C06200000,1.04,0,0.2,0.4,0,0.1636,0.0024,0,206,6200.00,SPX220617P06200000,1593.02,0,1603.3,1620.8,0,0.1889,-0.9972,0,1
Fri Jun 17 2022,SPXW220617C06200000,0,0,0.2,0.45,0,0.1645,0.0025,0,0,6200.00,SPXW220617P06200000,0,0,1602.8,1623.7,0,0.2049,-0.9971,0,0
Fri Jun 17 2022,SPX220617C06300000,0.27,-0.03,0.15,0.35,16,0.1684,0.0019,0,304,6300.00,SPX220617P06300000,1727.56,75.61,1703.2,1721,18,0.2033,-0.9976,0,279
Fri Jun 17 2022,SPXW220617C06300000,0,0,0.1,0.35,0,0.1668,0.0018,0,0,6300.00,SPXW220617P06300000,0,0,1702.6,1720.8,0,0.2153,-0.9978,0,0
Fri Jun 17 2022,SPX220617C06400000,0.3,0,0.15,0.35,0,0.1763,0.0019,0,510,6400.00,SPX220617P06400000,1750.49,0,1802.8,1820.8,0,0.2121,-0.9977,0,5
Fri Jun 17 2022,SPXW220617C06400000,0,0,0.05,0.3,0,0.1706,0.0014,0,0,6400.00,SPXW220617P06400000,0,0,1802.3,1823.2,0,0.2244,-0.9982,0,0
Fri Jun 17 2022,SPX220617C06500000,0.25,0,0.1,0.3,0,0.1802,0.0015,0,95,6500.00,SPX220617P06500000,1887.36,0,1902.6,1920,0,0.2174,-0.9981,0,4
Fri Jun 17 2022,SPXW220617C06500000,0,0,0.05,0.3,0,0.1778,0.0013,0,0,6500.00,SPXW220617P06500000,0,0,1902.1,1920.2,0,0.2339,-0.9983,0,0
Fri Jun 17 2022,SPX220617C06600000,0.45,0,0.05,0.3,0,0.1852,0.0013,0,337,6600.00,SPX220617P06600000,0,0,2002.5,2020.2,0,0.2314,-0.9983,0,2
Fri Jun 17 2022,SPXW220617C06600000,0,0,0,0.25,0,0.1799,0.001,0,0,6600.00,SPXW220617P06600000,0,0,2001.8,2019.9,0,0.2433,-0.9986,0,0
Fri Jun 17 2022,SPX220617C06700000,0,0,0.05,0.25,0,0.1898,0.0011,0,36,6700.00,SPX220617P06700000,0,0,2102.1,2119.7,0,0.2374,-0.9985,0,0
Fri Jun 17 2022,SPXW220617C06700000,0,0,0,0.25,0,0.1866,0.0009,0,0,6700.00,SPXW220617P06700000,0,0,2101.7,2122.5,0,0.2536,-0.9986,0,0
Fri Jun 17 2022,SPX220617C06800000,0.2,0,0.05,0.25,0,0.1965,0.0011,0,106,6800.00,SPX220617P06800000,0,0,2201.9,2219.5,0,0.2479,-0.9985,0,3
Fri Jun 17 2022,SPXW220617C06800000,0,0,0,0.2,0,0.19,0.0008,0,0,6800.00,SPXW220617P06800000,0,0,2201.4,2219.4,0,0.262,-0.9988,0,0
Fri Jun 17 2022,SPX220617C06900000,0,0,0,0.25,0,0.2002,0.0009,0,190,6900.00,SPX220617P06900000,0,0,2301.8,2318.9,0,0.2543,-0.9987,0,2
Fri Jun 17 2022,SPXW220617C06900000,0,0,0,0.2,0,0.1964,0.0007,0,0,6900.00,SPXW220617P06900000,0,0,2301.2,2319,0,0.2715,-0.9989,0,0
Fri Jun 17 2022,SPX220617C07000000,0.15,0,0,0.1,0,0.1935,0.0004,0,180,7000.00,SPX220617P07000000,2324.75,0,2401.5,2418.7,0,0.263,-0.9992,0,1
Fri Jun 17 2022,SPXW220617C07000000,0.1,0,0,0.2,2,0.2027,0.0007,0,0,7000.00,SPXW220617P07000000,2407.33,57.78,2401,2421.8,2,0.2808,-0.9989,0,0
Fri Jun 17 2022,SPX220617C07100000,0.1,0,0,0.2,0,0.2094,0.0007,0,286,7100.00,SPX220617P07100000,2428.59,0,2501.5,2518.7,0,0.2755,-0.9989,0,1
Fri Jun 17 2022,SPXW220617C07100000,0,0,0,0.2,0,0.2089,0.0007,0,0,7100.00,SPXW220617P07100000,0,0,2500.8,2521.5,0,0.2895,-0.9989,0,0
Fri Jun 17 2022,SPX220617C07200000,0,0,0,0.2,0,0.2154,0.0007,0,0,7200.00,SPX220617P07200000,0,0,2601.2,2618.2,0,0.2816,-0.9989,0,0
Fri Jun 17 2022,SPXW220617C07200000,0,0,0,0.15,0,0.2106,0.0005,0,0,7200.00,SPXW220617P07200000,0,0,2600.5,2618.3,0,0.298,-0.9991,0,0
Fri Jun 17 2022,SPX220617C07300000,0.2,0,0,0.1,0,0.211,0.0004,0,1114,7300.00,SPX220617P07300000,2627.89,0,2700.8,2718,0,0.2891,-0.9992,0,3
Fri Jun 17 2022,SPXW220617C07300000,0,0,0,0.15,0,0.2165,0.0005,0,0,7300.00,SPXW220617P07300000,0,0,2700.4,2718.1,0,0.3075,-0.9991,0,0
Thu Jun 30 2022,SPXW220630C00800000,3794.14,0,3767.1,3785.4,0,1.1296,0.9987,0,3,800.00,SPXW220630P00800000,0.95,0,0.35,0.55,0,0.8829,-0.0009,0,56
Thu Jun 30 2022,SPXW220630C01000000,0,0,3567.9,3586,0,0.9874,0.9983,0,0,1000.00,SPXW220630P01000000,0.75,0,0.65,0.85,0,0.8075,-0.0012,0,110
Thu Jun 30 2022,SPXW220630C01200000,0,0,3368.7,3386.9,0,0.8762,0.9978,0,0,1200.00,SPXW220630P01200000,1.65,0,1.05,1.3,0,0.7446,-0.0017,0,103
Thu Jun 30 2022,SPXW220630C01300000,0,0,3269.2,3287.3,0,0.8283,0.9975,0,0,1300.00,SPXW220630P01300000,1.35,0,1.35,1.55,0,0.7168,-0.0021,0,59
Thu Jun 30 2022,SPXW220630C01400000,0,0,3169.8,3188.2,0,0.7899,0.9971,0,0,1400.00,SPXW220630P01400000,1.75,0,1.65,1.85,0,0.6899,-0.0025,0,190
Thu Jun 30 2022,SPXW220630C01500000,3248.34,0,3070.4,3088.8,0,0.7491,0.9966,0,1,1500.00,SPXW220630P01500000,2,0,2,2.25,0,0.6655,-0.003,0,212
Thu Jun 30 2022,SPXW220630C01600000,0,0,2971,2989.4,0,0.7143,0.9959,0,0,1600.00,SPXW220630P01600000,2.4,0,2.45,2.7,0,0.6427,-0.0037,0,69
Thu Jun 30 2022,SPXW220630C01700000,0,0,2871.7,2889.9,0,0.6796,0.9951,0,0,1700.00,SPXW220630P01700000,2.8,0,2.95,3.2,0,0.6206,-0.0044,0,131
Thu Jun 30 2022,SPXW220630C01800000,0,0,2772.5,2790.7,0,0.6495,0.9942,0,0,1800.00,SPXW220630P01800000,4.5,0,3.5,3.8,0,0.5994,-0.0054,0,54
Thu Jun 30 2022,SPXW220630C01900000,0,0,2673.4,2691.7,0,0.6224,0.993,0,0,1900.00,SPXW220630P01900000,5.4,0,4.1,4.5,0,0.5791,-0.0066,0,13
Thu Jun 30 2022,SPXW220630C02000000,0,0,2574.4,2592.5,0,0.5954,0.9916,0,0,2000.00,SPXW220630P02000000,5.3,0.7,4.9,5.2,5,0.5595,-0.0079,0,176
Thu Jun 30 2022,SPXW220630C02100000,0,0,2475.6,2493.8,0,0.5727,0.99,0,0,2100.00,SPXW220630P02100000,6.36,0,5.8,6.1,0,0.5412,-0.0096,0,20
Thu Jun 30 2022,SPXW220630C02200000,0,0,2376.8,2395.1,0,0.55,0.9881,0,0,2200.00,SPXW220630P02200000,6.8,0,6.9,7.2,0,0.5243,-0.0115,0,40
Thu Jun 30 2022,SPXW220630C02300000,0,0,2278.2,2296.4,0,0.5282,0.9858,0,0,2300.00,SPXW220630P02300000,8.8,0,8,8.4,0,0.5067,-0.0138,0,234
Thu Jun 30 2022,SPXW220630C02400000,0,0,2179.8,2198.2,0,0.5089,0.9832,0,0,2400.00,SPXW220630P02400000,8.7,0,9.4,9.7,0,0.49,-0.0163,0,120
Thu Jun 30 2022,SPXW220630C02500000,0,0,2081.6,2099.7,0,0.4888,0.9803,0,0,2500.00,SPXW220630P02500000,11.64,0,10.9,11.3,0,0.4737,-0.0193,0,628
Thu Jun 30 2022,SPXW220630C02600000,0,0,1983.8,2001.7,0,0.4712,0.9768,0,0,2600.00,SPXW220630P02600000,11.3,0,12.6,13,0,0.4575,-0.0227,0,50
Thu Jun 30 2022,SPXW220630C02650000,0,0,1937.7,1948.6,0,0.4591,0.975,0,110,2650.00,SPXW220630P02650000,14.23,0,13.6,14,0,0.4499,-0.0246,0,58
Thu Jun 30 2022,SPXW220630C02700000,0,0,1888.8,1899.7,0,0.4508,0.9729,0,0,2700.00,SPXW220630P02700000,15.6,0,14.6,15,0,0.442,-0.0266,0,105
Thu Jun 30 2022,SPXW220630C02750000,0,0,1840.1,1851,0,0.4408,0.9707,0,0,2750.00,SPXW220630P02750000,16.16,0,15.7,16.1,0,0.4343,-0.0288,0,199
Thu Jun 30 2022,SPXW220630C02800000,0,0,1791.5,1802.3,0,0.4329,0.9684,0,3,2800.00,SPXW220630P02800000,19.4,0,16.9,17.3,0,0.4268,-0.0312,0,79
Thu Jun 30 2022,SPXW220630C02850000,0,0,1742.9,1753.7,0,0.4262,0.9659,0.0001,1,2850.00,SPXW220630P02850000,17.68,0,18.1,18.6,0,0.4193,-0.0337,0.0001,36
Thu Jun 30 2022,SPXW220630C02900000,0,0,1694.5,1705.1,0,0.4173,0.9632,0.0001,0,2900.00,SPXW220630P02900000,20.45,0,19.5,19.9,0,0.4119,-0.0364,0.0001,115
Thu Jun 30 2022,SPXW220630C02950000,0,0,1646.1,1656.7,0,0.4094,0.9603,0.0001,0,2950.00,SPXW220630P02950000,21.14,0,20.8,21.3,0,0.4042,-0.0393,0.0001,125
Thu Jun 30 2022,SPXW220630C03000000,0,0,1597.8,1608.4,0,0.4018,0.9572,0.0001,0,3000.00,SPXW220630P03000000,21,0,22.4,22.9,0,0.3972,-0.0424,0.0001,200
Thu Jun 30 2022,SPXW220630C03050000,0,0,1549.7,1560.2,0,0.3944,0.9538,0.0001,0,3050.00,SPXW220630P03050000,19.5,0,24.1,24.6,0,0.3902,-0.0458,0.0001,173
Thu Jun 30 2022,SPXW220630C03100000,0,0,1501.9,1511.4,0,0.387,0.9502,0.0001,0,3100.00,SPXW220630P03100000,24.31,0,25.9,26.4,0,0.3832,-0.0494,0.0001,269
Thu Jun 30 2022,SPXW220630C03150000,0,0,1454,1463.2,0,0.3793,0.9462,0.0001,0,3150.00,SPXW220630P03150000,27.26,0,27.8,28.3,0,0.3761,-0.0533,0.0001,129
Thu Jun 30 2022,SPXW220630C03200000,0,0,1406.2,1415.2,0,0.3719,0.942,0.0001,8,3200.00,SPXW220630P03200000,26.15,0,29.9,30.4,0,0.3693,-0.0576,0.0001,119
Thu Jun 30 2022,SPXW220630C03225000,0,0,1382.4,1391.4,0,0.3684,0.9397,0.0001,8,3225.00,SPXW220630P03225000,31.08,0,31,31.5,0,0.3659,-0.0599,0.0001,88
Thu Jun 30 2022,SPXW220630C03250000,0,0,1358.6,1367.8,0,0.3651,0.9373,0.0001,0,3250.00,SPXW220630P03250000,32.38,0,32.1,32.6,0,0.3624,-0.0622,0.0001,84
Thu Jun 30 2022,SPXW220630C03275000,0,0,1335,1344,0,0.3618,0.9349,0.0001,0,3275.00,SPXW220630P03275000,28.6,0,33.3,33.8,0,0.3591,-0.0647,0.0001,117
Thu Jun 30 2022,SPXW220630C03300000,0,0,1311.4,1320.3,0,0.3584,0.9323,0.0001,0,3300.00,SPXW220630P03300000,30.82,0,34.5,35.1,0,0.3558,-0.0672,0.0001,303
Thu Jun 30 2022,SPXW220630C03325000,0,0,1287.7,1296.5,0,0.3548,0.9297,0.0001,0,3325.00,SPXW220630P03325000,31.96,0,35.8,36.4,0,0.3525,-0.0699,0.0001,131
Thu Jun 30 2022,SPXW220630C03350000,0,0,1264.2,1272.8,0,0.3513,0.9269,0.0001,0,3350.00,SPXW220630P03350000,36.41,0,37.1,37.7,0,0.3491,-0.0727,0.0001,28
Thu Jun 30 2022,SPXW220630C03375000,0,0,1240.6,1249.3,0,0.348,0.924,0.0001,0,3375.00,SPXW220630P03375000,31.75,0,38.5,39.1,0,0.3459,-0.0756,0.0001,166
Thu Jun 30 2022,SPXW220630C03400000,0,0,1217.2,1225.7,0,0.3446,0.921,0.0001,0,3400.00,SPXW220630P03400000,37.92,0,39.9,40.6,0,0.3426,-0.0786,0.0001,151
Thu Jun 30 2022,SPXW220630C03425000,0,0,1193.8,1202.3,0,0.3413,0.9179,0.0001,0,3425.00,SPXW220630P03425000,35.35,0,41.4,42.1,0,0.3394,-0.0817,0.0001,207
Thu Jun 30 2022,SPXW220630C03450000,0,0,1170.5,1178.8,0,0.338,0.9146,0.0001,0,3450.00,SPXW220630P03450000,44.8,6.4,43,43.7,10,0.3363,-0.085,0.0001,28
Thu Jun 30 2022,SPXW220630C03475000,0,0,1147.3,1155.5,0,0.3348,0.9112,0.0002,0,3475.00,SPXW220630P03475000,46.45,6.6,44.6,45.3,10,0.3331,-0.0884,0.0002,157
Thu Jun 30 2022,SPXW220630C03500000,0,0,1124,1132.2,0,0.3314,0.9077,0.0002,0,3500.00,SPXW220630P03500000,47.9,6.55,46.3,47,19,0.33,-0.0919,0.0002,493
Thu Jun 30 2022,SPXW220630C03510000,0,0,1114.8,1122.9,0,0.3302,0.9062,0.0002,0,3510.00,SPXW220630P03510000,0,0,47.1,47.7,0,0.3287,-0.0934,0.0002,0
Thu Jun 30 2022,SPXW220630C03520000,0,0,1105.5,1113.6,0,0.3288,0.9047,0.0002,0,3520.00,SPXW220630P03520000,0,0,47.8,48.4,0,0.3275,-0.0948,0.0002,0
Thu Jun 30 2022,SPXW220630C03525000,0,0,1100.9,1108.9,0,0.3281,0.904,0.0002,0,3525.00,SPXW220630P03525000,40.95,0,48.1,48.8,0,0.3268,-0.0956,0.0002,212
Thu Jun 30 2022,SPXW220630C03530000,0,0,1096.3,1104.3,0,0.3275,0.9032,0.0002,0,3530.00,SPXW220630P03530000,0,0,48.5,49.2,0,0.3262,-0.0963,0.0002,0
Thu Jun 30 2022,SPXW220630C03540000,0,0,1087,1095,0,0.3261,0.9017,0.0002,0,3540.00,SPXW220630P03540000,0,0,49.2,49.9,0,0.3249,-0.0979,0.0002,0
Thu Jun 30 2022,SPXW220630C03550000,0,0,1077.8,1085.8,0,0.3249,0.9002,0.0002,0,3550.00,SPXW220630P03550000,48.2,0,50,50.7,0,0.3238,-0.0994,0.0002,196
Thu Jun 30 2022,SPXW220630C03560000,0,0,1068.6,1076.5,0,0.3236,0.8986,0.0002,0,3560.00,SPXW220630P03560000,54.23,0,50.7,51.4,0,0.3225,-0.101,0.0002,1
Thu Jun 30 2022,SPXW220630C03570000,0,0,1059.4,1067.3,0,0.3223,0.897,0.0002,0,3570.00,SPXW220630P03570000,0,0,51.5,52.2,0,0.3212,-0.1026,0.0002,0
Thu Jun 30 2022,SPXW220630C03575000,0,0,1054.8,1062.7,0,0.3217,0.8962,0.0002,0,3575.00,SPXW220630P03575000,47.71,0,51.9,52.6,0,0.3206,-0.1034,0.0002,157
Thu Jun 30 2022,SPXW220630C03580000,0,0,1050.3,1058.1,0,0.3211,0.8954,0.0002,0,3580.00,SPXW220630P03580000,0,0,52.3,53,0,0.32,-0.1042,0.0002,0
Thu Jun 30 2022,SPXW220630C03590000,0,0,1041.1,1048.9,0,0.3198,0.8937,0.0002,0,3590.00,SPXW220630P03590000,44.8,0,53.1,53.8,0,0.3188,-0.1059,0.0002,5
